cell.type,sample.id,file.i,N.data,max.segments,sum.splits,max.depth
tcell,McGill0004,46,4703,19,29025,8
tcell,McGill0004,46,4703,N.data,77317,31
tcell,McGill0005,46,6224,19,31478,7
tcell,McGill0005,46,6224,N.data,96483,28
tcell,McGill0006,46,3982,19,36842,12
tcell,McGill0006,46,3982,N.data,71708,33
tcell,McGill0007,46,4299,19,27948,8
tcell,McGill0007,46,4299,N.data,73709,32
tcell,McGill0008,46,5394,19,27852,7
tcell,McGill0008,46,5394,N.data,84584,35
tcell,McGill0009,46,5520,19,30134,8
tcell,McGill0009,46,5520,N.data,85696,32
tcell,McGill0010,46,4767,19,34826,9
tcell,McGill0010,46,4767,N.data,82234,34
tcell,McGill0011,46,4273,19,22254,9
tcell,McGill0011,46,4273,N.data,65552,28
tcell,McGill0024,46,4203,19,25648,8
tcell,McGill0024,46,4203,N.data,70857,35
tcell,McGill0025,46,6246,19,34616,7
tcell,McGill0025,46,6246,N.data,97154,29
tcell,McGill0026,46,3495,19,20850,11
tcell,McGill0026,46,3495,N.data,51372,27
tcell,McGill0027,46,4568,19,26954,7
tcell,McGill0027,46,4568,N.data,67272,30
tcell,McGill0028,46,5001,19,28425,8
tcell,McGill0028,46,5001,N.data,85844,34
tcell,McGill0029,46,7029,19,36369,9
tcell,McGill0029,46,7029,N.data,107618,26
tcell,McGill0059,46,5681,19,34175,7
tcell,McGill0059,46,5681,N.data,83004,25
tcell,McGill0095,46,5712,19,31625,8
tcell,McGill0095,46,5712,N.data,83574,29
tcell,McGill0102,46,4393,19,26537,8
tcell,McGill0102,46,4393,N.data,62970,28
tcell,McGill0106,46,3497,19,19176,6
tcell,McGill0106,46,3497,N.data,51049,31
tcell,McGill0107,46,5422,19,34483,8
tcell,McGill0107,46,5422,N.data,84073,30
monocyte,McGill0001,46,5583,19,33106,8
monocyte,McGill0001,46,5583,N.data,100095,37
monocyte,McGill0002,46,5698,19,29453,7
monocyte,McGill0002,46,5698,N.data,83554,27
monocyte,McGill0058,46,2182,19,11964,6
monocyte,McGill0058,46,2182,N.data,28360,26
monocyte,McGill0079,46,2975,19,17013,7
monocyte,McGill0079,46,2975,N.data,39713,26
monocyte,McGill0101,46,2030,19,11220,7
monocyte,McGill0101,46,2030,N.data,28415,32
monocyte,McGill0104,46,2682,19,15717,6
monocyte,McGill0104,46,2682,N.data,37743,25
tcell,McGill0004,47,5635,19,27334,6
tcell,McGill0004,47,5635,N.data,84261,31
tcell,McGill0005,47,8498,19,42382,7
tcell,McGill0005,47,8498,N.data,132780,33
tcell,McGill0006,47,4769,19,31362,7
tcell,McGill0006,47,4769,N.data,83762,39
tcell,McGill0007,47,5179,19,24776,6
tcell,McGill0007,47,5179,N.data,84649,37
tcell,McGill0008,47,7386,19,38521,7
tcell,McGill0008,47,7386,N.data,111859,32
tcell,McGill0009,47,7143,19,37928,6
tcell,McGill0009,47,7143,N.data,109249,35
tcell,McGill0010,47,5407,19,28645,6
tcell,McGill0010,47,5407,N.data,81673,33
tcell,McGill0011,47,5991,19,30997,8
tcell,McGill0011,47,5991,N.data,95481,41
tcell,McGill0024,47,5970,19,30118,6
tcell,McGill0024,47,5970,N.data,88780,30
tcell,McGill0025,47,7948,19,37425,6
tcell,McGill0025,47,7948,N.data,120489,32
tcell,McGill0026,47,4149,19,19950,6
tcell,McGill0026,47,4149,N.data,67659,39
tcell,McGill0027,47,6115,19,32350,6
tcell,McGill0027,47,6115,N.data,93911,34
tcell,McGill0028,47,5601,19,25885,6
tcell,McGill0028,47,5601,N.data,88811,38
tcell,McGill0029,47,7347,19,36865,6
tcell,McGill0029,47,7347,N.data,109792,31
tcell,McGill0059,47,7167,19,37668,6
tcell,McGill0059,47,7167,N.data,104231,28
tcell,McGill0095,47,6846,19,35444,6
tcell,McGill0095,47,6846,N.data,100946,29
tcell,McGill0102,47,5917,19,32171,7
tcell,McGill0102,47,5917,N.data,85487,30
tcell,McGill0106,47,5261,19,28275,6
tcell,McGill0106,47,5261,N.data,73358,27
tcell,McGill0107,47,6601,19,35113,6
tcell,McGill0107,47,6601,N.data,98495,31
monocyte,McGill0001,47,5932,19,27947,6
monocyte,McGill0001,47,5932,N.data,91618,33
monocyte,McGill0002,47,6411,19,33096,6
monocyte,McGill0002,47,6411,N.data,97247,36
monocyte,McGill0058,47,3100,19,16494,6
monocyte,McGill0058,47,3100,N.data,46842,35
monocyte,McGill0079,47,4470,19,26377,6
monocyte,McGill0079,47,4470,N.data,62758,28
monocyte,McGill0101,47,2745,19,13926,5
monocyte,McGill0101,47,2745,N.data,35792,26
monocyte,McGill0104,47,3523,19,19733,8
monocyte,McGill0104,47,3523,N.data,51334,29
bcell,McGill0091,47,3835,19,19978,6
bcell,McGill0091,47,3835,N.data,54914,29
bcell,McGill0322,47,4484,19,23918,5
bcell,McGill0322,47,4484,N.data,61465,25
tcell,McGill0004,48,2065,19,12098,8
tcell,McGill0004,48,2065,N.data,27141,22
tcell,McGill0005,48,3242,19,18451,8
tcell,McGill0005,48,3242,N.data,45939,27
tcell,McGill0006,48,2006,19,10654,5
tcell,McGill0006,48,2006,N.data,26505,25
tcell,McGill0007,48,2122,19,11350,6
tcell,McGill0007,48,2122,N.data,28564,24
tcell,McGill0008,48,3088,19,17962,7
tcell,McGill0008,48,3088,N.data,42708,28
tcell,McGill0009,48,3099,19,17238,8
tcell,McGill0009,48,3099,N.data,40208,22
tcell,McGill0010,48,1878,19,10489,7
tcell,McGill0010,48,1878,N.data,25506,27
tcell,McGill0011,48,2507,19,15822,8
tcell,McGill0011,48,2507,N.data,34561,28
tcell,McGill0024,48,1987,19,10496,7
tcell,McGill0024,48,1987,N.data,24844,22
tcell,McGill0025,48,3425,19,19736,8
tcell,McGill0025,48,3425,N.data,48406,27
tcell,McGill0026,48,1717,19,9246,6
tcell,McGill0026,48,1717,N.data,21394,24
tcell,McGill0027,48,2550,19,14363,6
tcell,McGill0027,48,2550,N.data,33900,25
tcell,McGill0028,48,2495,19,13394,6
tcell,McGill0028,48,2495,N.data,34241,25
tcell,McGill0029,48,2813,19,16000,7
tcell,McGill0029,48,2813,N.data,38133,31
tcell,McGill0059,48,2707,19,15082,7
tcell,McGill0059,48,2707,N.data,35351,23
tcell,McGill0095,48,2381,19,13357,7
tcell,McGill0095,48,2381,N.data,30836,22
tcell,McGill0102,48,2765,19,18040,7
tcell,McGill0102,48,2765,N.data,39898,28
tcell,McGill0106,48,2490,19,15776,7
tcell,McGill0106,48,2490,N.data,35129,27
tcell,McGill0107,48,2699,19,16083,8
tcell,McGill0107,48,2699,N.data,36632,23
monocyte,McGill0001,48,2763,19,14559,8
monocyte,McGill0001,48,2763,N.data,36493,28
monocyte,McGill0002,48,3801,19,21221,7
monocyte,McGill0002,48,3801,N.data,50699,25
monocyte,McGill0058,48,1672,19,10180,8
monocyte,McGill0058,48,1672,N.data,20743,22
monocyte,McGill0079,48,3015,19,18668,6
monocyte,McGill0079,48,3015,N.data,41780,25
monocyte,McGill0101,48,1717,19,10928,9
monocyte,McGill0101,48,1717,N.data,22849,29
monocyte,McGill0104,48,2073,19,12682,6
monocyte,McGill0104,48,2073,N.data,27832,23
bcell,McGill0091,48,1472,19,7817,8
bcell,McGill0091,48,1472,N.data,19999,25
bcell,McGill0322,48,2164,19,12415,7
bcell,McGill0322,48,2164,N.data,29608,27
tcell,McGill0004,49,3081,19,17533,8
tcell,McGill0004,49,3081,N.data,43098,25
tcell,McGill0005,49,4097,19,23699,8
tcell,McGill0005,49,4097,N.data,59285,26
tcell,McGill0006,49,2965,19,16833,7
tcell,McGill0006,49,2965,N.data,44622,31
tcell,McGill0007,49,2687,19,15975,7
tcell,McGill0007,49,2687,N.data,40409,31
tcell,McGill0008,49,3335,19,17510,7
tcell,McGill0008,49,3335,N.data,47572,29
tcell,McGill0009,49,3395,19,17865,6
tcell,McGill0009,49,3395,N.data,47149,25
tcell,McGill0010,49,2722,19,14982,6
tcell,McGill0010,49,2722,N.data,39090,25
tcell,McGill0011,49,2869,19,15596,6
tcell,McGill0011,49,2869,N.data,41239,30
tcell,McGill0024,49,2686,19,17034,7
tcell,McGill0024,49,2686,N.data,39270,27
tcell,McGill0025,49,4282,19,23222,7
tcell,McGill0025,49,4282,N.data,60900,25
tcell,McGill0026,49,2360,19,13005,8
tcell,McGill0026,49,2360,N.data,33251,26
tcell,McGill0027,49,3174,19,18484,6
tcell,McGill0027,49,3174,N.data,47367,28
tcell,McGill0028,49,3312,19,18206,7
tcell,McGill0028,49,3312,N.data,46926,27
tcell,McGill0029,49,3903,19,26379,8
tcell,McGill0029,49,3903,N.data,60817,27
tcell,McGill0059,49,2996,19,16190,6
tcell,McGill0059,49,2996,N.data,38725,24
tcell,McGill0095,49,3093,19,17588,8
tcell,McGill0095,49,3093,N.data,43056,26
tcell,McGill0102,49,3026,19,16312,7
tcell,McGill0102,49,3026,N.data,40955,25
tcell,McGill0106,49,2415,19,13157,7
tcell,McGill0106,49,2415,N.data,31099,24
tcell,McGill0107,49,3752,19,22008,10
tcell,McGill0107,49,3752,N.data,53305,29
monocyte,McGill0001,49,3804,19,19853,7
monocyte,McGill0001,49,3804,N.data,53829,29
monocyte,McGill0002,49,3751,19,19258,6
monocyte,McGill0002,49,3751,N.data,49849,22
monocyte,McGill0058,49,1609,19,8411,8
monocyte,McGill0058,49,1609,N.data,19516,23
monocyte,McGill0079,49,2355,19,13679,7
monocyte,McGill0079,49,2355,N.data,30432,25
monocyte,McGill0101,49,1496,19,7968,6
monocyte,McGill0101,49,1496,N.data,18046,21
monocyte,McGill0104,49,1876,19,10362,6
monocyte,McGill0104,49,1876,N.data,24000,23
bcell,McGill0091,49,2326,19,13408,8
bcell,McGill0091,49,2326,N.data,31827,28
bcell,McGill0322,49,2892,19,16271,7
bcell,McGill0322,49,2892,N.data,39453,24
tcell,McGill0004,50,1641,19,8691,7
tcell,McGill0004,50,1641,N.data,20813,24
tcell,McGill0005,50,2730,19,15624,8
tcell,McGill0005,50,2730,N.data,36554,24
tcell,McGill0006,50,1768,19,10197,8
tcell,McGill0006,50,1768,N.data,22511,23
tcell,McGill0007,50,1827,19,9331,6
tcell,McGill0007,50,1827,N.data,24221,30
tcell,McGill0008,50,2514,19,13761,8
tcell,McGill0008,50,2514,N.data,35186,28
tcell,McGill0009,50,2003,19,11690,7
tcell,McGill0009,50,2003,N.data,25631,21
tcell,McGill0010,50,1444,19,8781,13
tcell,McGill0010,50,1444,N.data,19726,26
tcell,McGill0011,50,2142,19,12026,10
tcell,McGill0011,50,2142,N.data,28388,24
tcell,McGill0024,50,1428,19,9489,11
tcell,McGill0024,50,1428,N.data,19515,26
tcell,McGill0025,50,2935,19,16122,7
tcell,McGill0025,50,2935,N.data,37026,23
tcell,McGill0026,50,1464,19,10764,10
tcell,McGill0026,50,1464,N.data,22116,30
tcell,McGill0027,50,1758,19,10448,8
tcell,McGill0027,50,1758,N.data,22960,24
tcell,McGill0028,50,1973,19,11334,6
tcell,McGill0028,50,1973,N.data,27413,29
tcell,McGill0029,50,2196,19,12081,8
tcell,McGill0029,50,2196,N.data,29044,27
tcell,McGill0059,50,1571,19,8984,7
tcell,McGill0059,50,1571,N.data,19119,24
tcell,McGill0095,50,1447,19,6848,7
tcell,McGill0095,50,1447,N.data,18255,22
tcell,McGill0102,50,2162,19,13074,7
tcell,McGill0102,50,2162,N.data,29803,26
tcell,McGill0106,50,1853,19,10717,8
tcell,McGill0106,50,1853,N.data,24218,25
tcell,McGill0107,50,2193,19,12289,9
tcell,McGill0107,50,2193,N.data,28605,21
monocyte,McGill0001,50,2414,19,13170,7
monocyte,McGill0001,50,2414,N.data,31744,25
monocyte,McGill0002,50,3253,19,19389,6
monocyte,McGill0002,50,3253,N.data,45119,24
monocyte,McGill0058,50,834,19,4208,8
monocyte,McGill0058,50,834,N.data,9154,19
monocyte,McGill0079,50,2442,19,15164,7
monocyte,McGill0079,50,2442,N.data,33049,23
monocyte,McGill0101,50,1239,19,6173,7
monocyte,McGill0101,50,1239,N.data,15533,22
monocyte,McGill0104,50,1385,19,8868,9
monocyte,McGill0104,50,1385,N.data,18221,23
bcell,McGill0091,50,2885,19,17060,7
bcell,McGill0091,50,2885,N.data,37086,21
bcell,McGill0322,50,3405,19,19672,7
bcell,McGill0322,50,3405,N.data,47225,25
monocyte,McGill0001,51,2899,19,16265,6
monocyte,McGill0001,51,2899,N.data,36943,23
monocyte,McGill0002,51,2857,19,15949,7
monocyte,McGill0002,51,2857,N.data,36057,24
monocyte,McGill0058,51,790,19,5498,9
monocyte,McGill0058,51,790,N.data,10112,22
monocyte,McGill0079,51,1747,19,9942,7
monocyte,McGill0079,51,1747,N.data,21631,23
monocyte,McGill0101,51,656,19,5442,11
monocyte,McGill0101,51,656,N.data,8555,23
monocyte,McGill0104,51,1013,19,5980,7
monocyte,McGill0104,51,1013,N.data,11833,23
tcell,McGill0004,51,1720,19,9205,6
tcell,McGill0004,51,1720,N.data,20315,20
tcell,McGill0005,51,2692,19,13069,6
tcell,McGill0005,51,2692,N.data,34979,24
tcell,McGill0006,51,1813,19,10785,6
tcell,McGill0006,51,1813,N.data,23522,23
tcell,McGill0007,51,1657,19,8912,6
tcell,McGill0007,51,1657,N.data,19925,22
tcell,McGill0008,51,2101,19,11445,6
tcell,McGill0008,51,2101,N.data,26199,23
tcell,McGill0009,51,2112,19,11715,6
tcell,McGill0009,51,2112,N.data,27063,24
tcell,McGill0010,51,1875,19,10011,7
tcell,McGill0010,51,1875,N.data,22765,21
tcell,McGill0011,51,2068,19,10682,8
tcell,McGill0011,51,2068,N.data,28898,32
tcell,McGill0024,51,1790,19,9991,6
tcell,McGill0024,51,1790,N.data,22776,25
tcell,McGill0025,51,2897,19,17671,8
tcell,McGill0025,51,2897,N.data,42413,31
tcell,McGill0026,51,1469,19,7882,8
tcell,McGill0026,51,1469,N.data,18324,23
tcell,McGill0027,51,1991,19,11255,8
tcell,McGill0027,51,1991,N.data,26070,24
tcell,McGill0028,51,2054,19,11374,8
tcell,McGill0028,51,2054,N.data,28153,30
tcell,McGill0029,51,2513,19,16922,8
tcell,McGill0029,51,2513,N.data,34998,24
tcell,McGill0059,51,2024,19,11292,6
tcell,McGill0059,51,2024,N.data,24920,21
tcell,McGill0095,51,1826,19,9732,6
tcell,McGill0095,51,1826,N.data,22400,20
tcell,McGill0102,51,1643,19,8669,6
tcell,McGill0102,51,1643,N.data,19368,19
tcell,McGill0106,51,1438,19,8547,8
tcell,McGill0106,51,1438,N.data,18012,29
tcell,McGill0107,51,2043,19,12095,8
tcell,McGill0107,51,2043,N.data,28003,28
bcell,McGill0091,51,3439,19,19451,7
bcell,McGill0091,51,3439,N.data,44744,26
bcell,McGill0322,51,3425,19,20750,7
bcell,McGill0322,51,3425,N.data,46913,25
tcell,McGill0004,52,731,19,3868,7
tcell,McGill0004,52,731,N.data,7769,20
tcell,McGill0005,52,1583,19,9726,8
tcell,McGill0005,52,1583,N.data,20375,24
tcell,McGill0006,52,579,19,3867,8
tcell,McGill0006,52,579,N.data,6951,22
tcell,McGill0007,52,711,19,3944,10
tcell,McGill0007,52,711,N.data,7593,19
tcell,McGill0008,52,1280,19,7353,8
tcell,McGill0008,52,1280,N.data,15505,21
tcell,McGill0009,52,1099,19,6856,8
tcell,McGill0009,52,1099,N.data,13310,20
tcell,McGill0010,52,400,19,2390,6
tcell,McGill0010,52,400,N.data,3939,17
tcell,McGill0011,52,1226,19,7222,6
tcell,McGill0011,52,1226,N.data,14658,21
tcell,McGill0024,52,440,19,2490,6
tcell,McGill0024,52,440,N.data,4413,16
tcell,McGill0025,52,798,19,4465,7
tcell,McGill0025,52,798,N.data,8981,22
tcell,McGill0026,52,519,19,2796,6
tcell,McGill0026,52,519,N.data,5225,17
tcell,McGill0027,52,724,19,3825,7
tcell,McGill0027,52,724,N.data,7386,17
tcell,McGill0028,52,628,19,3490,7
tcell,McGill0028,52,628,N.data,6509,18
tcell,McGill0029,52,545,19,3197,7
tcell,McGill0029,52,545,N.data,5856,19
tcell,McGill0059,52,509,19,2602,7
tcell,McGill0059,52,509,N.data,4949,19
tcell,McGill0095,52,492,19,3087,9
tcell,McGill0095,52,492,N.data,5372,19
tcell,McGill0102,52,980,19,6520,8
tcell,McGill0102,52,980,N.data,12375,22
tcell,McGill0106,52,1020,19,6297,8
tcell,McGill0106,52,1020,N.data,12555,21
tcell,McGill0107,52,659,19,3577,6
tcell,McGill0107,52,659,N.data,6709,19
monocyte,McGill0001,52,1169,19,6565,8
monocyte,McGill0001,52,1169,N.data,13173,20
monocyte,McGill0002,52,1738,19,10003,8
monocyte,McGill0002,52,1738,N.data,20586,21
monocyte,McGill0058,52,633,19,3724,8
monocyte,McGill0058,52,633,N.data,6728,20
monocyte,McGill0079,52,2127,19,14795,9
monocyte,McGill0079,52,2127,N.data,29121,24
monocyte,McGill0101,52,917,19,6318,8
monocyte,McGill0101,52,917,N.data,11565,22
monocyte,McGill0104,52,1170,19,8466,8
monocyte,McGill0104,52,1170,N.data,15936,23
bcell,McGill0091,52,362,19,1941,7
bcell,McGill0091,52,362,N.data,3421,15
bcell,McGill0322,52,811,19,4800,9
bcell,McGill0322,52,811,N.data,9298,20
tcell,McGill0004,53,2440,19,16264,11
tcell,McGill0004,53,2440,N.data,34046,27
tcell,McGill0005,53,2424,19,17317,8
tcell,McGill0005,53,2424,N.data,35847,29
tcell,McGill0006,53,2538,19,12253,6
tcell,McGill0006,53,2538,N.data,42425,33
tcell,McGill0007,53,2199,19,11167,7
tcell,McGill0007,53,2199,N.data,37724,36
tcell,McGill0008,53,2065,19,12178,8
tcell,McGill0008,53,2065,N.data,32231,32
tcell,McGill0009,53,1975,19,14587,8
tcell,McGill0009,53,1975,N.data,30988,30
tcell,McGill0010,53,1923,19,10192,6
tcell,McGill0010,53,1923,N.data,28808,31
tcell,McGill0011,53,2035,19,18749,10
tcell,McGill0011,53,2035,N.data,38219,40
tcell,McGill0024,53,1656,19,11525,10
tcell,McGill0024,53,1656,N.data,24138,28
tcell,McGill0025,53,4053,19,21489,7
tcell,McGill0025,53,4053,N.data,63915,34
tcell,McGill0026,53,1733,19,11436,9
tcell,McGill0026,53,1733,N.data,25952,26
tcell,McGill0027,53,2674,19,14498,8
tcell,McGill0027,53,2674,N.data,38498,28
tcell,McGill0028,53,2496,19,14744,7
tcell,McGill0028,53,2496,N.data,36824,31
tcell,McGill0029,53,3480,19,21436,7
tcell,McGill0029,53,3480,N.data,56352,32
tcell,McGill0059,53,2757,19,16335,7
tcell,McGill0059,53,2757,N.data,37997,26
tcell,McGill0095,53,2596,19,15731,7
tcell,McGill0095,53,2596,N.data,39331,34
tcell,McGill0102,53,2819,19,15186,8
tcell,McGill0102,53,2819,N.data,39915,24
tcell,McGill0106,53,2723,19,15447,7
tcell,McGill0106,53,2723,N.data,39149,26
tcell,McGill0107,53,3882,19,20430,8
tcell,McGill0107,53,3882,N.data,58367,27
monocyte,McGill0001,53,3398,19,23208,8
monocyte,McGill0001,53,3398,N.data,52529,31
monocyte,McGill0002,53,2922,19,16878,7
monocyte,McGill0002,53,2922,N.data,38632,24
monocyte,McGill0058,53,1921,19,11563,7
monocyte,McGill0058,53,1921,N.data,25362,23
monocyte,McGill0079,53,739,19,3976,8
monocyte,McGill0079,53,739,N.data,8416,21
monocyte,McGill0101,53,1858,19,10082,7
monocyte,McGill0101,53,1858,N.data,23115,22
monocyte,McGill0104,53,2430,19,13540,8
monocyte,McGill0104,53,2430,N.data,31491,24
bcell,McGill0091,53,2504,19,14661,8
bcell,McGill0091,53,2504,N.data,34608,25
bcell,McGill0322,53,2925,19,16811,9
bcell,McGill0322,53,2925,N.data,39508,25
tcell,McGill0004,54,6146,19,31571,6
tcell,McGill0004,54,6146,N.data,87329,29
tcell,McGill0005,54,9992,19,56471,6
tcell,McGill0005,54,9992,N.data,152886,27
tcell,McGill0006,54,4413,19,24467,5
tcell,McGill0006,54,4413,N.data,60666,23
tcell,McGill0007,54,5888,19,33162,6
tcell,McGill0007,54,5888,N.data,87515,32
tcell,McGill0008,54,9009,19,51443,6
tcell,McGill0008,54,9009,N.data,136464,27
tcell,McGill0009,54,8879,19,50677,6
tcell,McGill0009,54,8879,N.data,133840,27
tcell,McGill0010,54,5328,19,27429,6
tcell,McGill0010,54,5328,N.data,74546,27
tcell,McGill0011,54,7005,19,40888,6
tcell,McGill0011,54,7005,N.data,104581,28
tcell,McGill0024,54,7304,19,43066,6
tcell,McGill0024,54,7304,N.data,111854,30
tcell,McGill0025,54,7401,19,40409,6
tcell,McGill0025,54,7401,N.data,106988,27
tcell,McGill0026,54,4497,19,24233,6
tcell,McGill0026,54,4497,N.data,65341,33
tcell,McGill0027,54,6302,19,33057,6
tcell,McGill0027,54,6302,N.data,90956,27
tcell,McGill0028,54,6487,19,34201,7
tcell,McGill0028,54,6487,N.data,92179,26
tcell,McGill0029,54,6658,19,36179,6
tcell,McGill0029,54,6658,N.data,96488,25
tcell,McGill0059,54,8962,19,51200,6
tcell,McGill0059,54,8962,N.data,135074,28
tcell,McGill0095,54,7690,19,42405,6
tcell,McGill0095,54,7690,N.data,110864,25
tcell,McGill0102,54,7294,19,39813,5
tcell,McGill0102,54,7294,N.data,106628,28
tcell,McGill0106,54,6327,19,35695,6
tcell,McGill0106,54,6327,N.data,91493,27
tcell,McGill0107,54,6978,19,37456,6
tcell,McGill0107,54,6978,N.data,101298,26
monocyte,McGill0001,54,7477,19,41462,5
monocyte,McGill0001,54,7477,N.data,113968,30
monocyte,McGill0002,54,10625,19,58120,7
monocyte,McGill0002,54,10625,N.data,161142,26
monocyte,McGill0058,54,6475,19,36313,6
monocyte,McGill0058,54,6475,N.data,94691,25
monocyte,McGill0079,54,9643,19,55673,6
monocyte,McGill0079,54,9643,N.data,145529,27
monocyte,McGill0101,54,5838,19,34692,7
monocyte,McGill0101,54,5838,N.data,86991,29
monocyte,McGill0104,54,6161,19,35456,6
monocyte,McGill0104,54,6161,N.data,91499,26
bcell,McGill0091,54,6212,19,33883,7
bcell,McGill0091,54,6212,N.data,88257,26
bcell,McGill0322,54,5771,19,32447,6
bcell,McGill0322,54,5771,N.data,83963,28
tcell,McGill0004,55,1765,19,10491,6
tcell,McGill0004,55,1765,N.data,28008,34
tcell,McGill0005,55,1912,19,14461,9
tcell,McGill0005,55,1912,N.data,29247,27
tcell,McGill0006,55,1649,19,14596,11
tcell,McGill0006,55,1649,N.data,25574,28
tcell,McGill0007,55,1510,19,11102,8
tcell,McGill0007,55,1510,N.data,22536,27
tcell,McGill0008,55,1487,19,10271,10
tcell,McGill0008,55,1487,N.data,22601,30
tcell,McGill0009,55,1408,19,9989,9
tcell,McGill0009,55,1408,N.data,19992,27
tcell,McGill0010,55,1236,19,7584,8
tcell,McGill0010,55,1236,N.data,16445,23
tcell,McGill0011,55,1405,19,8860,7
tcell,McGill0011,55,1405,N.data,17983,22
tcell,McGill0024,55,1148,19,8643,8
tcell,McGill0024,55,1148,N.data,17354,30
tcell,McGill0025,55,2853,19,19124,10
tcell,McGill0025,55,2853,N.data,42010,25
tcell,McGill0026,55,1225,19,7942,10
tcell,McGill0026,55,1225,N.data,16156,26
tcell,McGill0027,55,1845,19,13242,9
tcell,McGill0027,55,1845,N.data,26423,28
tcell,McGill0028,55,1590,19,9804,7
tcell,McGill0028,55,1590,N.data,25052,30
tcell,McGill0029,55,2174,19,12921,7
tcell,McGill0029,55,2174,N.data,33536,30
tcell,McGill0059,55,1612,19,10843,8
tcell,McGill0059,55,1612,N.data,22348,26
tcell,McGill0095,55,1420,19,7948,8
tcell,McGill0095,55,1420,N.data,17907,23
tcell,McGill0102,55,2010,19,13475,8
tcell,McGill0102,55,2010,N.data,32947,38
tcell,McGill0106,55,2126,19,11848,8
tcell,McGill0106,55,2126,N.data,26918,23
tcell,McGill0107,55,2527,19,14002,6
tcell,McGill0107,55,2527,N.data,32990,24
monocyte,McGill0001,55,3088,19,16103,6
monocyte,McGill0001,55,3088,N.data,39384,22
monocyte,McGill0002,55,3477,19,19235,8
monocyte,McGill0002,55,3477,N.data,47888,24
monocyte,McGill0058,55,1277,19,7234,9
monocyte,McGill0058,55,1277,N.data,15094,22
monocyte,McGill0079,55,1748,19,11441,8
monocyte,McGill0079,55,1748,N.data,23378,24
monocyte,McGill0101,55,1461,19,8330,7
monocyte,McGill0101,55,1461,N.data,18413,23
monocyte,McGill0104,55,1756,19,10811,7
monocyte,McGill0104,55,1756,N.data,22912,24
bcell,McGill0091,55,1695,19,11440,9
bcell,McGill0091,55,1695,N.data,22933,25
bcell,McGill0322,55,2016,19,13614,9
bcell,McGill0322,55,2016,N.data,31989,34
tcell,McGill0004,56,1610,19,9072,6
tcell,McGill0004,56,1610,N.data,19985,23
tcell,McGill0005,56,3263,19,19147,6
tcell,McGill0005,56,3263,N.data,43958,23
tcell,McGill0006,56,1217,19,7296,7
tcell,McGill0006,56,1217,N.data,14913,25
tcell,McGill0007,56,1682,19,11506,8
tcell,McGill0007,56,1682,N.data,21721,22
tcell,McGill0008,56,2502,19,13912,7
tcell,McGill0008,56,2502,N.data,31062,22
tcell,McGill0009,56,2579,19,14108,7
tcell,McGill0009,56,2579,N.data,32072,22
tcell,McGill0010,56,1193,19,7273,9
tcell,McGill0010,56,1193,N.data,14508,24
tcell,McGill0011,56,1928,19,10855,7
