profile.id,chromosome,N.data,max.segments,sum.splits,max.depth
118,2,233,N.data,2125,18
118,20,82,10,368,5
118,20,82,N.data,578,12
118,21,42,10,195,7
118,21,42,N.data,311,14
118,22,81,10,348,5
118,22,81,N.data,575,15
118,3,184,10,993,6
118,3,184,N.data,1975,22
118,4,145,10,690,5
118,4,145,N.data,1599,22
118,5,175,10,778,5
118,5,175,N.data,1448,14
118,6,158,10,851,7
118,6,158,N.data,1470,18
118,7,127,10,487,6
118,7,127,N.data,998,15
118,8,119,10,560,5
118,8,119,N.data,1118,17
118,9,121,10,520,5
118,9,121,N.data,927,14
118,X,108,10,477,8
118,X,108,N.data,815,12
118,Y,20,10,75,5
118,Y,20,N.data,80,8
119,1,530,10,1559,6
119,1,530,N.data,6803,27
119,10,191,10,1192,6
119,10,191,N.data,2380,26
119,11,199,10,731,6
119,11,199,N.data,1787,21
119,12,246,10,1041,5
119,12,246,N.data,2287,16
119,13,131,10,473,6
119,13,131,N.data,1121,16
119,14,114,10,710,7
119,14,114,N.data,1165,16
119,15,121,10,587,6
119,15,121,N.data,1106,17
119,16,120,10,652,7
119,16,120,N.data,1080,17
119,17,188,10,864,6
119,17,188,N.data,1970,18
119,18,107,10,484,5
119,18,107,N.data,825,12
119,19,75,10,396,8
119,19,75,N.data,579,13
119,2,331,10,1399,5
119,2,331,N.data,4228,29
119,20,125,10,470,5
119,20,125,N.data,923,14
119,21,61,10,343,7
119,21,61,N.data,467,13
119,22,94,10,379,6
119,22,94,N.data,825,16
119,3,255,10,767,6
119,3,255,N.data,2581,20
119,4,235,10,1113,5
119,4,235,N.data,2370,20
119,5,257,10,1181,5
119,5,257,N.data,2743,21
119,6,222,10,1248,5
119,6,222,N.data,2416,17
119,7,181,10,675,6
119,7,181,N.data,1768,18
119,8,194,10,706,5
119,8,194,N.data,2052,22
119,9,170,10,786,5
119,9,170,N.data,1693,18
119,X,187,10,1049,5
119,X,187,N.data,2148,23
119,Y,27,10,144,6
119,Y,27,N.data,166,11
12,1,534,10,2149,5
12,1,534,N.data,7283,27
12,10,193,10,937,5
12,10,193,N.data,2215,21
12,11,199,10,802,5
12,11,199,N.data,1712,16
12,12,247,10,1090,5
12,12,247,N.data,2483,19
12,13,132,10,465,6
12,13,132,N.data,1089,16
12,14,113,10,628,6
12,14,113,N.data,1119,18
12,15,119,10,466,5
12,15,119,N.data,1025,16
12,16,120,10,784,7
12,16,120,N.data,1298,19
12,17,186,10,771,6
12,17,186,N.data,1482,16
12,18,107,10,450,7
12,18,107,N.data,800,14
12,19,75,10,417,7
12,19,75,N.data,685,15
12,2,332,10,1510,5
12,2,332,N.data,3963,23
12,20,125,10,536,5
12,20,125,N.data,977,13
12,21,60,10,329,6
12,21,60,N.data,469,13
12,22,94,10,319,6
12,22,94,N.data,798,18
12,3,255,10,931,5
12,3,255,N.data,2339,17
12,4,236,10,922,5
12,4,236,N.data,2313,17
12,5,252,10,1392,6
12,5,252,N.data,2692,19
12,6,222,10,766,9
12,6,222,N.data,2449,20
12,7,182,10,1022,5
12,7,182,N.data,2177,20
12,8,192,10,683,5
12,8,192,N.data,1575,16
12,9,170,10,840,6
12,9,170,N.data,1526,17
12,X,186,10,840,4
12,X,186,N.data,1667,17
12,Y,28,10,131,8
12,Y,28,N.data,158,9
120,1,532,10,2365,5
120,1,532,N.data,6869,22
120,10,193,10,988,7
120,10,193,N.data,1960,20
120,11,198,10,910,6
120,11,198,N.data,2012,18
120,12,250,10,1100,5
120,12,250,N.data,2656,19
120,13,129,10,549,5
120,13,129,N.data,1262,19
120,14,115,10,636,6
120,14,115,N.data,1062,15
120,15,121,10,615,5
120,15,121,N.data,1119,19
120,16,119,10,600,5
120,16,119,N.data,1192,20
120,17,188,10,724,6
120,17,188,N.data,1603,15
120,18,107,10,619,8
120,18,107,N.data,1007,16
120,19,73,10,249,6
120,19,73,N.data,487,13
120,2,329,10,1981,7
120,2,329,N.data,4279,24
120,20,125,10,624,6
120,20,125,N.data,1220,17
120,21,61,10,286,5
120,21,61,N.data,393,11
120,22,92,10,337,5
120,22,92,N.data,709,16
120,3,255,10,1449,5
120,3,255,N.data,3801,27
120,4,237,10,1605,7
120,4,237,N.data,2933,24
120,5,254,10,1063,8
120,5,254,N.data,2712,17
120,6,221,10,1079,6
120,6,221,N.data,2361,18
120,7,179,10,780,5
120,7,179,N.data,1667,19
120,8,194,10,795,4
120,8,194,N.data,1941,19
120,9,169,10,669,4
120,9,169,N.data,1686,20
120,X,186,10,809,8
120,X,186,N.data,1765,16
120,Y,27,10,106,5
120,Y,27,N.data,120,8
121,1,415,10,1767,6
121,1,415,N.data,4669,22
121,10,120,10,551,6
121,10,120,N.data,992,15
121,11,142,10,525,5
121,11,142,N.data,1028,14
121,12,175,10,625,5
121,12,175,N.data,1528,20
121,13,79,10,384,6
121,13,79,N.data,581,14
121,14,75,10,348,6
121,14,75,N.data,523,14
121,15,76,10,367,5
121,15,76,N.data,514,12
121,16,70,10,353,6
121,16,70,N.data,546,14
121,17,148,10,679,5
121,17,148,N.data,1213,17
121,18,72,10,305,6
121,18,72,N.data,489,12
121,19,46,10,176,7
121,19,46,N.data,254,9
121,2,234,10,1056,5
121,2,234,N.data,2524,20
121,20,81,10,311,5
121,20,81,N.data,496,11
121,21,39,10,226,6
121,21,39,N.data,316,14
121,22,74,10,439,6
121,22,74,N.data,650,16
121,3,180,10,695,4
121,3,180,N.data,1452,14
121,4,147,10,761,5
121,4,147,N.data,1451,22
121,5,183,10,1027,8
121,5,183,N.data,1687,16
121,6,148,10,703,6
121,6,148,N.data,1522,20
121,7,109,10,709,8
121,7,109,N.data,998,17
121,8,113,10,611,7
121,8,113,N.data,1068,17
121,9,112,10,481,5
121,9,112,N.data,872,15
121,X,111,10,530,5
121,X,111,N.data,929,14
122,1,470,10,1935,6
122,1,470,N.data,5907,24
122,10,143,10,854,6
122,10,143,N.data,1580,21
122,11,156,10,917,8
122,11,156,N.data,1682,18
122,12,199,10,996,5
122,12,199,N.data,2042,19
122,13,87,10,371,7
122,13,87,N.data,651,14
122,14,98,10,525,5
122,14,98,N.data,809,14
122,15,87,10,439,8
122,15,87,N.data,706,13
122,16,88,10,532,8
122,16,88,N.data,806,16
122,17,163,10,627,5
122,17,163,N.data,1296,16
122,18,84,10,343,6
122,18,84,N.data,599,14
122,19,57,10,303,7
122,19,57,N.data,433,14
122,2,276,10,1015,4
122,2,276,N.data,2921,20
122,20,86,10,379,4
122,20,86,N.data,642,14
122,21,42,10,202,5
122,21,42,N.data,254,11
122,22,81,10,416,7
122,22,81,N.data,649,13
122,3,208,10,1028,5
122,3,208,N.data,2231,20
122,4,167,10,536,6
122,4,167,N.data,1918,22
122,5,196,10,1009,5
122,5,196,N.data,2262,22
122,6,164,10,1001,7
122,6,164,N.data,1624,17
122,7,132,10,574,5
122,7,132,N.data,1128,19
122,8,131,10,747,6
122,8,131,N.data,1368,18
122,9,122,10,620,6
122,9,122,N.data,1121,17
122,X,125,10,660,6
122,X,125,N.data,1198,19
122,Y,19,10,76,6
122,Y,19,N.data,81,9
123,1,366,10,1517,5
123,1,366,N.data,3923,20
123,10,96,10,484,6
123,10,96,N.data,833,16
123,11,122,10,597,6
123,11,122,N.data,1033,18
123,12,158,10,749,6
123,12,158,N.data,1328,15
123,13,71,10,296,5
123,13,71,N.data,460,11
123,14,65,10,397,7
123,14,65,N.data,520,13
123,15,67,10,303,4
123,15,67,N.data,532,14
123,16,66,10,391,7
123,16,66,N.data,535,14
123,17,119,10,493,4
123,17,119,N.data,899,16
123,18,64,10,348,6
123,18,64,N.data,485,13
123,19,43,10,205,6
123,19,43,N.data,252,9
123,2,209,10,1152,7
123,2,209,N.data,2228,22
123,20,79,10,347,6
123,20,79,N.data,548,12
123,21,31,10,119,4
123,21,31,N.data,158,10
123,22,62,10,198,6
123,22,62,N.data,383,12
123,3,137,10,629,6
123,3,137,N.data,1115,14
123,4,120,10,495,6
123,4,120,N.data,900,12
123,5,159,10,776,5
123,5,159,N.data,1561,22
123,6,113,10,527,5
123,6,113,N.data,874,15
123,7,91,10,466,5
123,7,91,N.data,768,18
123,8,98,10,501,5
123,8,98,N.data,874,16
123,9,96,10,513,6
123,9,96,N.data,896,19
123,X,96,10,445,5
123,X,96,N.data,714,14
124,1,639,10,2634,5
124,1,639,N.data,7933,22
124,10,231,10,963,5
124,10,231,N.data,2740,23
124,11,234,10,853,5
124,11,234,N.data,1996,15
124,12,292,10,1544,8
124,12,292,N.data,3030,18
124,13,156,10,730,5
124,13,156,N.data,1456,18
124,14,149,10,486,6
124,14,149,N.data,1574,19
124,15,136,10,604,4
124,15,136,N.data,1079,16
124,16,147,10,859,6
124,16,147,N.data,1461,17
124,17,246,10,1329,7
124,17,246,N.data,2480,20
124,18,128,10,703,6
124,18,128,N.data,1201,17
124,19,93,10,412,5
124,19,93,N.data,735,16
124,2,409,10,2044,6
124,2,409,N.data,4997,24
124,20,136,10,562,5
124,20,136,N.data,1082,14
124,21,68,10,330,6
124,21,68,N.data,464,12
124,22,100,10,413,5
124,22,100,N.data,885,19
124,3,386,10,1797,5
124,3,386,N.data,4824,24
124,4,318,10,1676,5
124,4,318,N.data,3980,22
124,5,300,10,1372,5
124,5,300,N.data,2938,17
124,6,273,10,1091,6
124,6,273,N.data,3139,24
124,7,232,10,1165,6
124,7,232,N.data,2295,20
124,8,300,10,1465,5
124,8,300,N.data,4017,25
124,9,192,10,692,7
124,9,192,N.data,1658,14
124,X,226,10,874,6
124,X,226,N.data,2199,19
124,Y,40,10,154,5
124,Y,40,N.data,204,9
125,1,532,10,2291,6
125,1,532,N.data,6555,24
125,10,193,10,1126,8
125,10,193,N.data,2275,23
125,11,198,10,961,5
125,11,198,N.data,2552,25
125,12,248,10,1200,7
125,12,248,N.data,2645,23
125,13,130,10,624,7
125,13,130,N.data,1051,16
125,14,115,10,649,6
125,14,115,N.data,1205,20
125,15,122,10,573,6
125,15,122,N.data,1305,21
125,16,117,10,511,5
125,16,117,N.data,1117,19
125,17,188,10,837,5
125,17,188,N.data,1657,19
125,18,107,10,617,7
125,18,107,N.data,1010,15
125,19,73,10,386,6
125,19,73,N.data,562,15
125,2,328,10,1679,6
125,2,328,N.data,4314,26
125,20,124,10,490,4
125,20,124,N.data,1033,16
125,21,60,10,285,7
125,21,60,N.data,462,13
125,22,92,10,308,7
125,22,92,N.data,685,14
125,3,255,10,894,6
125,3,255,N.data,2222,16
125,4,234,10,837,5
125,4,234,N.data,2354,18
125,5,249,10,891,8
125,5,249,N.data,3087,20
125,6,222,10,1418,7
125,6,222,N.data,2662,23
125,7,178,10,922,7
125,7,178,N.data,1720,18
125,8,191,10,635,6
125,8,191,N.data,1804,19
125,9,168,10,582,6
125,9,168,N.data,1606,18
125,X,187,10,1034,7
125,X,187,N.data,2086,23
125,Y,27,10,115,6
125,Y,27,N.data,144,11
126,1,640,10,2566,6
126,1,640,N.data,7316,21
126,10,233,10,1166,6
126,10,233,N.data,2670,22
126,11,234,10,1060,5
126,11,234,N.data,2222,20
126,12,290,10,1331,8
126,12,290,N.data,2812,18
126,13,156,10,723,5
126,13,156,N.data,1303,16
126,14,152,10,983,6
126,14,152,N.data,1776,21
126,15,132,10,610,4
126,15,132,N.data,1079,16
126,16,150,10,704,4
126,16,150,N.data,1451,17
126,17,247,10,1093,5
126,17,247,N.data,2301,17
126,18,129,10,730,7
126,18,129,N.data,1313,20
126,19,93,10,381,7
126,19,93,N.data,671,12
126,2,409,10,1624,6
126,2,409,N.data,5417,24
126,20,137,10,670,6
126,20,137,N.data,1230,19
126,21,69,10,284,5
126,21,69,N.data,431,12
126,22,101,10,374,6
126,22,101,N.data,776,17
126,3,381,10,1648,5
126,3,381,N.data,3444,17
126,4,317,10,1339,4
126,4,317,N.data,3939,23
126,5,301,10,1213,4
126,5,301,N.data,2760,17
126,6,272,10,1779,8
126,6,272,N.data,3565,24
126,7,234,10,1179,6
126,7,234,N.data,2521,18
126,8,301,10,1708,6
126,8,301,N.data,3104,17
126,9,190,10,728,7
126,9,190,N.data,1749,17
126,X,223,10,1035,5
126,X,223,N.data,2279,19
126,Y,43,10,217,8
126,Y,43,N.data,265,10
127,1,502,10,2198,5
127,1,502,N.data,5020,22
127,10,157,10,715,5
127,10,157,N.data,1353,17
127,11,164,10,786,6
127,11,164,N.data,1409,16
127,12,218,10,994,5
127,12,218,N.data,1885,17
127,13,106,10,397,8
127,13,106,N.data,713,13
127,14,103,10,416,6
127,14,103,N.data,792,14
127,15,93,10,378,5
127,15,93,N.data,672,13
127,16,93,10,426,5
127,16,93,N.data,782,20
127,17,169,10,732,5
127,17,169,N.data,1331,15
127,18,88,10,363,5
127,18,88,N.data,570,11
127,19,59,10,308,7
127,19,59,N.data,400,13
127,2,292,10,1552,7
127,2,292,N.data,2967,18
127,20,95,10,445,5
127,20,95,N.data,799,18
127,21,45,10,164,6
127,21,45,N.data,243,10
127,22,81,10,347,6
127,22,81,N.data,587,13
127,3,224,10,1074,5
127,3,224,N.data,1989,16
127,4,192,10,652,5
127,4,192,N.data,1829,19
127,5,215,10,789,6
127,5,215,N.data,1720,14
127,6,182,10,751,4
127,6,182,N.data,1425,17
127,7,144,10,602,6
127,7,144,N.data,1138,13
127,8,144,10,556,7
127,8,144,N.data,1078,14
127,9,135,10,581,5
127,9,135,N.data,1168,17
127,X,137,10,540,5
127,X,137,N.data,1225,17
127,Y,25,10,88,4
127,Y,25,N.data,108,8
128,1,447,10,1812,6
128,1,447,N.data,5505,24
128,10,129,10,765,7
128,10,129,N.data,1412,20
128,11,139,10,535,5
128,11,139,N.data,1160,17
128,12,189,10,783,6
128,12,189,N.data,1796,17
128,13,87,10,357,6
128,13,87,N.data,635,14
128,14,69,10,363,5
128,14,69,N.data,557,16
128,15,82,10,395,5
128,15,82,N.data,588,13
128,16,77,10,425,6
128,16,77,N.data,634,16
128,17,143,10,462,7
128,17,143,N.data,1200,16
128,18,73,10,400,7
128,18,73,N.data,650,20
128,19,46,10,172,6
128,19,46,N.data,256,9
128,2,239,10,669,7
128,2,239,N.data,2506,17
128,20,86,10,376,5
128,20,86,N.data,595,14
128,21,42,10,209,6
128,21,42,N.data,278,12
128,22,74,10,326,6
128,22,74,N.data,557,14
128,3,169,10,620,7
128,3,169,N.data,1618,17
128,4,144,10,712,5
128,4,144,N.data,1368,16
128,5,184,10,889,7
128,5,184,N.data,1718,18
128,6,149,10,446,5
128,6,149,N.data,1441,20
128,7,116,10,663,7
128,7,116,N.data,1193,23
128,8,115,10,636,6
128,8,115,N.data,1047,16
128,9,116,10,397,7
128,9,116,N.data,925,15
128,X,114,10,564,5
128,X,114,N.data,919,14
129,1,645,10,3288,6
129,1,645,N.data,7825,24
129,10,232,10,1002,4
129,10,232,N.data,2241,19
129,11,233,10,1068,6
129,11,233,N.data,2115,18
129,12,293,10,1299,8
129,12,293,N.data,2762,17
129,13,156,10,793,6
129,13,156,N.data,1408,16
129,14,154,10,720,5
129,14,154,N.data,1264,14
129,15,135,10,553,5
129,15,135,N.data,1097,15
129,16,149,10,958,8
129,16,149,N.data,1486,18
129,17,247,10,1055,4
129,17,247,N.data,2456,21
129,18,129,10,503,4
129,18,129,N.data,920,13
129,19,94,10,385,6
129,19,94,N.data,627,12
129,2,411,10,2209,7
129,2,411,N.data,4808,22
129,20,137,10,588,4
129,20,137,N.data,982,12
129,21,68,10,296,5
129,21,68,N.data,445,11
129,22,100,10,469,5
129,22,100,N.data,754,14
129,3,387,10,1595,6
129,3,387,N.data,3667,17
129,4,317,10,1363,6
129,4,317,N.data,3546,22
129,5,307,10,1279,4
129,5,307,N.data,2922,16
129,6,273,10,1192,5
129,6,273,N.data,2659,20
129,7,231,10,1136,5
129,7,231,N.data,2212,15
129,8,301,10,1569,6
129,8,301,N.data,3300,20
129,9,193,10,926,5
129,9,193,N.data,1718,15
129,X,224,10,1164,6
129,X,224,N.data,2487,25
129,Y,43,10,177,4
129,Y,43,N.data,242,11
13,1,644,10,3111,5
13,1,644,N.data,7446,25
13,10,231,10,897,7
13,10,231,N.data,1994,15
13,11,235,10,962,6
13,11,235,N.data,2130,17
13,12,291,10,1611,7
13,12,291,N.data,3238,22
13,13,157,10,725,5
13,13,157,N.data,1451,18
13,14,153,10,972,7
13,14,153,N.data,1686,22
13,15,134,10,613,6
13,15,134,N.data,1140,15
13,16,150,10,848,6
13,16,150,N.data,1318,14
13,17,245,10,1286,7
13,17,245,N.data,2740,21
13,18,128,10,506,6
13,18,128,N.data,992,17
13,19,94,10,410,5
13,19,94,N.data,646,13
13,2,409,10,2005,5
13,2,409,N.data,4673,22
13,20,137,10,649,6
13,20,137,N.data,1216,18
13,21,69,10,330,6
13,21,69,N.data,474,12
13,22,100,10,353,5
13,22,100,N.data,775,17
13,3,390,10,2135,7
13,3,390,N.data,4652,25
13,4,321,10,1486,6
13,4,321,N.data,3588,23
13,5,305,10,1099,6
13,5,305,N.data,3162,21
13,6,274,10,1895,8
13,6,274,N.data,3657,26
13,7,232,10,939,6
13,7,232,N.data,2553,21
13,8,301,10,1264,7
13,8,301,N.data,3479,22
13,9,193,10,818,5
13,9,193,N.data,1596,15
13,X,226,10,966,6
13,X,226,N.data,2115,18
13,Y,42,10,217,6
13,Y,42,N.data,276,13
130,1,385,10,1654,5
130,1,385,N.data,4222,20
130,10,139,10,673,5
130,10,139,N.data,1239,16
130,11,148,10,721,5
130,11,148,N.data,1686,23
130,12,196,10,1016,6
130,12,196,N.data,1816,15
130,13,82,10,333,6
130,13,82,N.data,754,19
130,14,98,10,481,6
130,14,98,N.data,803,15
130,15,85,10,367,5
130,15,85,N.data,716,18
130,16,90,10,412,7
130,16,90,N.data,662,12
130,17,167,10,886,6
130,17,167,N.data,1587,20
130,18,77,10,392,5
130,18,77,N.data,641,15
130,19,54,10,201,5
130,19,54,N.data,353,14
130,2,239,10,1111,5
130,2,239,N.data,2322,17
130,20,85,10,457,6
130,20,85,N.data,667,14
130,21,38,10,174,5
130,21,38,N.data,216,10
130,22,82,10,316,5
130,22,82,N.data,603,14
130,3,185,10,733,5
130,3,185,N.data,1517,17
130,4,145,10,592,5
130,4,145,N.data,1101,13
130,5,180,10,897,5
130,5,180,N.data,1666,16
130,6,151,10,664,5
130,6,151,N.data,1424,18
130,7,127,10,522,4
130,7,127,N.data,999,15
130,8,120,10,811,7
130,8,120,N.data,1356,21
130,9,122,10,588,5
130,9,122,N.data,1091,17
130,X,103,10,583,8
130,X,103,N.data,861,17
130,Y,19,10,62,5
130,Y,19,N.data,70,7
131,1,408,10,2277,8
131,1,408,N.data,6918,36
131,10,113,10,504,5
131,10,113,N.data,974,17
131,11,123,10,374,6
131,11,123,N.data,1012,16
131,12,183,10,955,6
131,12,183,N.data,2320,25
131,13,81,10,397,6
131,13,81,N.data,643,14
131,14,68,10,288,7
131,14,68,N.data,467,13
131,15,74,10,321,6
131,15,74,N.data,498,13
131,16,71,10,386,5
131,16,71,N.data,639,18
131,17,134,10,527,7
131,17,134,N.data,1039,14
131,18,71,10,312,4
131,18,71,N.data,512,15
131,19,42,10,195,5
131,19,42,N.data,254,11
131,2,226,10,840,5
131,2,226,N.data,2318,21
131,20,76,10,317,5
131,20,76,N.data,543,15
131,21,36,10,156,5
131,21,36,N.data,192,9
131,22,66,10,248,5
131,22,66,N.data,410,10
131,3,168,10,626,7
131,3,168,N.data,1584,19
131,4,141,10,712,5
131,4,141,N.data,1516,20
131,5,159,10,529,5
131,5,159,N.data,1804,22
131,6,137,10,440,5
131,6,137,N.data,1348,21
131,7,106,10,646,7
131,7,106,N.data,1078,19
131,8,107,10,511,6
131,8,107,N.data,1137,20
131,9,104,10,337,5
131,9,104,N.data,795,13
131,X,104,10,471,6
131,X,104,N.data,826,13
132,1,503,10,2565,8
132,1,503,N.data,6914,33
132,10,151,10,643,5
132,10,151,N.data,1338,17
132,11,168,10,1036,7
132,11,168,N.data,1791,17
132,12,218,10,1257,7
132,12,218,N.data,2297,18
132,13,104,10,462,5
132,13,104,N.data,785,15
132,14,100,10,477,5
132,14,100,N.data,825,14
132,15,91,10,475,8
132,15,91,N.data,688,13
132,16,90,10,384,5
132,16,90,N.data,581,13
132,17,177,10,782,5
132,17,177,N.data,1527,18
132,18,87,10,417,6
132,18,87,N.data,788,15
132,19,59,10,325,8
132,19,59,N.data,464,13
132,2,287,10,1807,7
132,2,287,N.data,3651,22
132,20,91,10,403,5
132,20,91,N.data,647,14
132,21,45,10,198,4
132,21,45,N.data,253,9
132,22,81,10,398,6
132,22,81,N.data,577,15
132,3,219,10,1047,4
132,3,219,N.data,2703,29
132,4,176,10,959,6
132,4,176,N.data,2068,25
132,5,212,10,1154,5
132,5,212,N.data,2556,23
132,6,179,10,924,8
132,6,179,N.data,1823,18
132,7,145,10,637,5
132,7,145,N.data,1336,17
132,8,138,10,758,6
132,8,138,N.data,1423,19
132,9,129,10,552,5
132,9,129,N.data,1079,15
132,X,129,10,530,5
132,X,129,N.data,1040,18
132,Y,24,10,101,5
132,Y,24,N.data,111,8
133,1,505,10,2224,5
133,1,505,N.data,5581,21
133,10,164,10,776,4
133,10,164,N.data,1575,18
133,11,170,10,668,5
133,11,170,N.data,1409,15
133,12,217,10,1011,7
133,12,217,N.data,1964,17
133,13,110,10,634,8
133,13,110,N.data,1072,21
133,14,104,10,606,6
133,14,104,N.data,936,15
133,15,94,10,402,6
133,15,94,N.data,779,17
133,16,92,10,496,6
133,16,92,N.data,782,15
133,17,185,10,867,6
133,17,185,N.data,1542,14
133,18,89,10,467,6
133,18,89,N.data,727,16
133,19,60,10,295,6
133,19,60,N.data,417,12
133,2,295,10,1088,5
133,2,295,N.data,2762,16
133,20,98,10,507,6
133,20,98,N.data,839,13
133,21,45,10,210,6
133,21,45,N.data,292,13
133,22,81,10,379,6
133,22,81,N.data,595,12
133,3,219,10,1055,5
133,3,219,N.data,2011,18
133,4,191,10,929,5
133,4,191,N.data,2328,26
133,5,215,10,859,4
133,5,215,N.data,1784,15
133,6,181,10,716,6
133,6,181,N.data,1632,16
133,7,147,10,817,8
133,7,147,N.data,1246,14
133,8,144,10,650,5
133,8,144,N.data,1217,15
133,9,133,10,663,5
133,9,133,N.data,1128,15
133,X,137,10,700,6
133,X,137,N.data,1309,18
133,Y,25,10,94,5
133,Y,25,N.data,106,7
134,1,530,10,2066,6
134,1,530,N.data,6238,22
134,10,191,10,813,5
134,10,191,N.data,1842,21
134,11,194,10,1059,7
134,11,194,N.data,1750,16
134,12,243,10,1306,7
134,12,243,N.data,2526,18
134,13,130,10,673,6
134,13,130,N.data,1156,17
134,14,114,10,636,5
134,14,114,N.data,1015,15
134,15,119,10,447,6
134,15,119,N.data,1028,17
134,16,118,10,546,6
134,16,118,N.data,979,15
134,17,185,10,663,6
134,17,185,N.data,1939,21
134,18,107,10,619,6
134,18,107,N.data,971,15
134,19,73,10,386,6
134,19,73,N.data,616,14
134,2,331,10,1753,5
134,2,331,N.data,3736,22
134,20,122,10,668,6
134,20,122,N.data,1070,16
134,21,61,10,224,4
134,21,61,N.data,385,11
134,22,93,10,343,7
134,22,93,N.data,684,13
134,3,250,10,1158,6
134,3,250,N.data,2493,19
134,4,234,10,1382,6
134,4,234,N.data,2616,21
134,5,242,10,1398,5
134,5,242,N.data,2864,18
134,6,216,10,1121,6
134,6,216,N.data,2388,17
134,7,181,10,1030,7
134,7,181,N.data,1863,20
134,8,191,10,793,7
134,8,191,N.data,1761,16
134,9,168,10,640,7
134,9,168,N.data,1586,18
134,X,185,10,907,5
134,X,185,N.data,1843,20
134,Y,26,10,102,6
134,Y,26,N.data,117,8
135,1,439,10,2101,5
135,1,439,N.data,5304,21
135,10,132,10,684,6
135,10,132,N.data,1145,14
135,11,145,10,617,5
135,11,145,N.data,1448,17
135,12,197,10,1149,7
135,12,197,N.data,2009,19
135,13,91,10,454,6
135,13,91,N.data,676,13
135,14,77,10,330,6
135,14,77,N.data,517,12
135,15,84,10,393,5
135,15,84,N.data,611,15
135,16,75,10,342,6
135,16,75,N.data,534,13
135,17,156,10,593,5
135,17,156,N.data,1399,18
135,18,76,10,397,6
135,18,76,N.data,541,13
135,19,47,10,209,7
135,19,47,N.data,297,11
135,2,253,10,1327,6
135,2,253,N.data,2732,22
135,20,88,10,375,6
135,20,88,N.data,580,11
135,21,44,10,169,4
135,21,44,N.data,244,10
135,22,75,10,327,6
135,22,75,N.data,508,11
135,3,188,10,807,4
135,3,188,N.data,1816,19
135,4,155,10,774,7
135,4,155,N.data,1517,17
135,5,196,10,964,5
135,5,196,N.data,1992,21
135,6,149,10,885,6
135,6,149,N.data,1717,24
135,7,117,10,648,6
135,7,117,N.data,1306,22
135,8,124,10,670,7
135,8,124,N.data,1059,16
135,9,124,10,603,5
135,9,124,N.data,1173,21
135,X,121,10,624,6
135,X,121,N.data,1001,16
135,Y,10,N.data,31,6
136,1,465,10,1909,4
136,1,465,N.data,5266,20
136,10,146,10,690,5
136,10,146,N.data,1305,15
136,11,146,10,656,6
136,11,146,N.data,1322,19
136,12,198,10,1018,6
136,12,198,N.data,2199,18
136,13,84,10,329,5
136,13,84,N.data,631,16
136,14,96,10,399,4
136,14,96,N.data,702,13
136,15,83,10,464,6
136,15,83,N.data,718,13
136,16,82,10,330,5
136,16,82,N.data,612,13
136,17,167,10,630,8
136,17,167,N.data,1308,13
136,18,77,10,365,6
136,18,77,N.data,517,11
136,19,52,10,310,7
136,19,52,N.data,423,14
136,2,247,10,1158,6
136,2,247,N.data,2705,20
136,20,90,10,513,6
136,20,90,N.data,770,15
136,21,41,10,251,7
136,21,41,N.data,317,14
136,22,81,10,311,4
136,22,81,N.data,594,14
136,3,193,10,1185,6
136,3,193,N.data,2466,21
136,4,172,10,902,6
136,4,172,N.data,2005,19
136,5,196,10,996,7
136,5,196,N.data,1929,18
136,6,161,10,871,5
136,6,161,N.data,1958,26
136,7,132,10,620,5
136,7,132,N.data,1249,17
136,8,131,10,668,5
136,8,131,N.data,1203,19
136,9,121,10,510,6
136,9,121,N.data,992,16
136,X,120,10,680,6
136,X,120,N.data,1125,16
136,Y,17,10,64,5
136,Y,17,N.data,69,7
137,1,472,10,2344,6
137,1,472,N.data,6174,28
137,10,145,10,729,7
137,10,145,N.data,1262,16
137,11,164,10,784,5
137,11,164,N.data,1396,17
137,12,213,10,1642,9
137,12,213,N.data,2963,23
137,13,96,10,435,6
137,13,96,N.data,708,13
137,14,97,10,604,6
137,14,97,N.data,1026,19
137,15,88,10,418,6
137,15,88,N.data,709,15
137,16,92,10,428,5
137,16,92,N.data,700,14
137,17,172,10,705,5
137,17,172,N.data,1644,23
137,18,80,10,389,6
137,18,80,N.data,611,13
137,19,49,10,299,7
137,19,49,N.data,380,13
137,2,264,10,1093,4
137,2,264,N.data,2610,18
137,20,91,10,476,7
137,20,91,N.data,736,14
137,21,41,10,171,6
137,21,41,N.data,242,10
137,22,82,10,326,7
137,22,82,N.data,579,12
137,3,206,10,844,5
137,3,206,N.data,1757,18
137,4,173,10,760,5
137,4,173,N.data,1815,25
137,5,197,10,864,5
137,5,197,N.data,1926,22
137,6,167,10,594,6
137,6,167,N.data,1364,16
137,7,132,10,714,5
137,7,132,N.data,1168,17
137,8,127,10,684,6
137,8,127,N.data,1259,21
137,9,122,10,593,8
137,9,122,N.data,1016,14
